STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-05-2021,,,,,1.1,0,0,70,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-05-2021,,,,,0,0,0,72,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-05-2021,,,,,0,0,0,73,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-05-2021,,,,,0,0,0,77,51
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-05-2021,,,,,0,0,0,81,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-05-2021,,,,,0,0,0,79,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-05-2021,,,,,0,0,0,82,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-05-2021,,,,,0,0,0,85,56
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-05-2021,,,,,0,0,0,84,53
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-05-2021,,,,,0,0,0,82,56
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-05-2021,,,,,0,0,0,89,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-05-2021,,,,,0,0,0,93,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-05-2021,,,,,0,0,0,91,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-05-2021,,,,,0,0,0,92,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-05-2021,,,,,0,0,0,92,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-05-2021,,,,,0,0,0,90,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-05-2021,,,,,0,0,0,84,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-05-2021,,,,,0,0,0,77,51
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-06-2021,,,,,0,0,0,82,51
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-06-2021,,,,,0,0,0,82,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-06-2021,,,,,0,0,0,85,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-06-2021,,,,,0,0,0,88,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-06-2021,,,,,0,0,0,88,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-06-2021,,,,,0,0,0,89,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-06-2021,,,,,0.4,0,0,88,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-06-2021,,,,,2,0,0,87,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-06-2021,,,,,0,0,0,82,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-06-2021,,,,,0,0,0,89,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-06-2021,,,,,0,0,0,89,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-06-2021,,,,,0,0,0,88,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-06-2021,,,,,0.72,0,0,83,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-06-2021,,,,,0,0,0,83,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-06-2021,,,,,0,0,0,90,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-06-2021,,,,,0,0,0,93,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-06-2021,,,,,0,0,0,85,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-06-2021,,,,,0,0,0,85,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-06-2021,,,,,0,0,0,90,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-06-2021,,,,,0,0,0,81,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-06-2021,,,,,2.2,0,0,77,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-06-2021,,,,,0.2,0,0,87,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-06-2021,,,,,0,0,0,83,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-06-2021,,,,,0,0,0,81,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-06-2021,,,,,0,0,0,80,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-06-2021,,,,,0,0,0,87,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-06-2021,,,,,0.3,0,0,88,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-06-2021,,,,,0,0,0,86,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-06-2021,,,,,0,0,0,87,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-06-2021,,,,,0,0,0,88,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-07-2021,,,,,0,0,0,88,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-07-2021,,,,,0.2,0,0,86,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-07-2021,,,,,0,0,0,82,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-07-2021,,,,,0,0,0,86,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-07-2021,,,,,0,0,0,88,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-07-2021,,,,,0,0,0,89,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-07-2021,,,,,0,0,0,88,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-07-2021,,,,,0.73,0,0,85,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-07-2021,,,,,1.55,0,0,86,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-07-2021,,,,,0,0,0,86,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-07-2021,,,,,0,0,0,90,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-07-2021,,,,,0.27,0,0,87,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-07-2021,,,,,0,0,0,89,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-07-2021,,,,,0,0,0,87,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-07-2021,,,,,0,0,0,89,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-07-2021,,,,,0.45,0,0,88,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-07-2021,,,,,0,0,0,91,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-07-2021,,,,,0,0,0,90,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-07-2021,,,,,0.67,0,0,88,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-07-2021,,,,,1.2,0,0,84,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-07-2021,,,,,1.8,0,0,83,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-07-2021,,,,,0,0,0,89,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-07-2021,,,,,0,0,0,89,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-07-2021,,,,,0,0,0,89,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-07-2021,,,,,0,0,0,87,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-07-2021,,,,,0,0,0,91,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-07-2021,,,,,0,0,0,90,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-07-2021,,,,,0,0,0,86,75
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-07-2021,,,,,0,0,0,94,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-07-2021,,,,,0,0,0,94,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-07-2021,,,,,0,0,0,94,74
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-08-2021,,,,,0,0,0,93,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-08-2021,,,,,0.1,0,0,93,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-08-2021,,,,,0,0,0,92,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-08-2021,,,,,0,0,0,79,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-08-2021,,,,,0,0,0,84,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-08-2021,,,,,0,0,0,85,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-08-2021,,,,,0,0,0,82,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-08-2021,,,,,0,0,0,88,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-08-2021,,,,,0,0,0,91,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-08-2021,,,,,0.8,0,0,91,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-08-2021,,,,,0.1,0,0,91,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-08-2021,,,,,0,0,0,92,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-08-2021,,,,,0,0,0,91,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-08-2021,,,,,0,0,0,94,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-08-2021,,,,,0,0,0,94,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-08-2021,,,,,0.7,0,0,86,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-08-2021,,,,,1,0,0,84,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-08-2021,,,,,0.68,0,0,87,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-08-2021,,,,,0,0,0,92,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-08-2021,,,,,0,0,0,93,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-08-2021,,,,,0,0,0,92,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-08-2021,,,,,0,0,0,89,75
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-08-2021,,,,,0,0,0,88,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-08-2021,,,,,0,0,0,89,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-08-2021,,,,,0,0,0,92,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-08-2021,,,,,0,0,0,90,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-08-2021,,,,,0,0,0,90,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-08-2021,,,,,0,0,0,86,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-08-2021,,,,,0,0,0,88,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-08-2021,,,,,0,0,0,87,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-08-2021,,,,,0,0,0,89,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-09-2021,,,,,0.27,0,0,88,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-09-2021,,,,,0,0,0,86,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-09-2021,,,,,0,0,0,84,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-09-2021,,,,,0,0,0,81,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-09-2021,,,,,0,0,0,88,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-09-2021,,,,,0,0,0,77,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-09-2021,,,,,0.02,0,0,90,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-09-2021,,,,,1.38,0,0,88,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-09-2021,,,,,0.35,0,0,86,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-09-2021,,,,,0,0,0,86,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-09-2021,,,,,0,0,0,82,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-09-2021,,,,,0,0,0,83,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-09-2021,,,,,0,0,0,84,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-09-2021,,,,,0,0,0,86,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-09-2021,,,,,0,0,0,87,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-09-2021,,,,,2.26,0,0,83,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-09-2021,,,,,0.41,0,0,84,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-09-2021,,,,,0.15,0,0,85,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-09-2021,,,,,0,0,0,85,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-09-2021,,,,,0.28,0,0,82,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-09-2021,,,,,1.95,0,0,79,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-09-2021,,,,,0.23,0,0,82,73
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-09-2021,,,,,0,0,0,84,51
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-09-2021,,,,,0,0,0,74,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-09-2021,,,,,0,0,0,75,51
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-09-2021,,,,,0,0,0,78,53
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-09-2021,,,,,0,0,0,80,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-09-2021,,,,,0,0,0,82,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-09-2021,,,,,0,0,0,85,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-09-2021,,,,,0,0,0,84,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-10-2021,,,,,0,0,0,85,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-10-2021,,,,,0,0,0,82,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-10-2021,,,,,0,0,0,88,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-10-2021,,,,,0,0,0,83,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-10-2021,,,,,0.7,0,0,80,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-10-2021,,,,,0,0,0,72,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-10-2021,,,,,1.8,0,0,78,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-10-2021,,,,,0.3,0,0,78,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-10-2021,,,,,0,0,0,77,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-10-2021,,,,,0,0,0,78,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-10-2021,,,,,0,0,0,80,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-10-2021,,,,,0,0,0,74,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-10-2021,,,,,0,0,0,77,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-10-2021,,,,,0,0,0,80,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-10-2021,,,,,0,0,0,83,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-10-2021,,,,,0,0,0,84,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-10-2021,,,,,0,0,0,82,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-10-2021,,,,,0,0,0,69,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-10-2021,,,,,0,0,0,72,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-10-2021,,,,,0,0,0,76,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-10-2021,,,,,0,0,0,78,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-10-2021,,,,,0,0,0,79,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-10-2021,,,,,0,0,0,78,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-10-2021,,,,,0,0,0,77,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-10-2021,,,,,0,0,0,79,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-10-2021,,,,,0,0,0,80,51
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-10-2021,,,,,0,0,0,72,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-10-2021,,,,,0,0,0,69,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-10-2021,,,,,0.3,0,0,70,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-10-2021,,,,,0,0,0,61,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-10-2021,,,,,0,0,0,63,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-11-2021,,,,,0,0,0,69,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-11-2021,,,,,0,0,0,69,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-11-2021,,,,,0,0,0,70,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-11-2021,,,,,0,0,0,54,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-11-2021,,,,,0,0,0,59,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-11-2021,,,,,0,0,0,60,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-11-2021,,,,,0,0,0,70,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-11-2021,,,,,0,0,0,73,34
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-11-2021,,,,,0,0,0,69,37
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-11-2021,,,,,0,0,0,77,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-11-2021,,,,,0,0,0,77,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-11-2021,,,,,0,0,0,76,46
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-11-2021,,,,,0,0,0,70,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-11-2021,,,,,0,0,0,68,31
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-11-2021,,,,,0,0,0,62,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-11-2021,,,,,0,0,0,73,34
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-11-2021,,,,,0,0,0,72,34
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-11-2021,,,,,0,0,0,75,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-11-2021,,,,,0,0,0,78,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-11-2021,,,,,0,0,0,78,31
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-11-2021,,,,,0,0,0,77,31
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-11-2021,,,,,0.25,0,0,68,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-11-2021,,,,,0,0,0,65,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-11-2021,,,,,0,0,0,66,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-11-2021,,,,,0,0,0,65,25
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-11-2021,,,,,0,0,0,59,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-11-2021,,,,,0,0,0,59,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-11-2021,,,,,0,0,0,61,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-11-2021,,,,,0,0,0,74,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-11-2021,,,,,0,0,0,72,26
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-12-2021,,,,,0,0,0,72,
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-12-2021,,,,,0,0,0,74,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-12-2021,,,,,0,0,0,77,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-12-2021,,,,,0,0,0,76,48
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-12-2021,,,,,0,0,0,,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-12-2021,,,,,0,0,0,78,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-12-2021,,,,,0,0,0,72,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-12-2021,,,,,0.5,0,0,58,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-12-2021,,,,,0,0,0,57,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-12-2021,,,,,1,0,0,58,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-12-2021,,,,,0,0,0,70,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-12-2021,,,,,0.7,0,0,68,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-12-2021,,,,,0,0,0,68,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-12-2021,,,,,0,0,0,60,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-12-2021,,,,,0,0,0,64,31
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-12-2021,,,,,0,0,0,56,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-12-2021,,,,,0,0,0,70,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-12-2021,,,,,2.2,0,0,68,46
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-12-2021,,,,,0,0,0,60,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-12-2021,,,,,0,0,0,50,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-12-2021,,,,,0,0,0,44,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-12-2021,,,,,0.25,0,0,44,36
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-12-2021,,,,,0,0,0,65,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-12-2021,,,,,0,0,0,64,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-12-2021,,,,,0,0,0,63,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-12-2021,,,,,0,0,0,77,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-12-2021,,,,,0,0,0,72,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-12-2021,,,,,0,0,0,71,56
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-12-2021,,,,,0,0,0,74,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-12-2021,,,,,1.4,0,0,74,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-12-2021,,,,,0,0,0,72,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-01-2022,,,,,0,0,0,78,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-01-2022,,,,,0,0,0,78,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-01-2022,,,,,1.3,0,0,78,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-01-2022,,,,,0,0,0,59,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-01-2022,,,,,0,0,0,60,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-01-2022,,,,,0,0,0,63,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-01-2022,,,,,0,0,0,62,31
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-01-2022,,,,,0,0,0,62,27
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-01-2022,,,,,0,0,0,47,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-01-2022,,,,,0.58,0,0,68,26
